TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
17.05.2021 00:00;BALIK;KAM›T(DEN›Z);KG;80;125
17.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;40;200
17.05.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;150;350
17.05.2021 00:00;BALIK;TURNA (DEN›Z);KG;100;600
17.05.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;50;50
17.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;240;500
17.05.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;600;1000
17.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;25;200
17.05.2021 00:00;BALIK;TEK›R(DEN›Z);KG;100;200
17.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;100
17.05.2021 00:00;BALIK;L‹FER(›R› BOY);KG;600;1100
17.05.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;250;300
17.05.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;100;160
17.05.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;70;900
17.05.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;230;240
17.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;50;170
18.05.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;240;330
18.05.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;360;360
18.05.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;417;1667
18.05.2021 00:00;BALIK;BARBUN (TEK›R);KG;250;700
18.05.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;350;1000
18.05.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;50;50
18.05.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;50;850
18.05.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;50;800
18.05.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;700;700
18.05.2021 00:00;BALIK;«IPURA (DEN›Z);KG;800;800
18.05.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;125;900
18.05.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;1200;1200
18.05.2021 00:00;BALIK;«›M«›M (DONUK);KG;350;350
18.05.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;200;300
18.05.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;800;1400
18.05.2021 00:00;BALIK;HAMSI (DEN›Z);KG;833;2083
18.05.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;70;100
18.05.2021 00:00;BALIK;YABAN› KALAMAR;KG;20;180
18.05.2021 00:00;BALIK;L‹FER(›R› BOY);KG;750;1100
18.05.2021 00:00;BALIK;KAM›T(DEN›Z);KG;333;125
18.05.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;250;800
18.05.2021 00:00;BALIK;TURNA (DEN›Z);KG;200;700
18.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;150
18.05.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;270;400
18.05.2021 00:00;BALIK;MELANUR (DEN›Z);KG;100;500
18.05.2021 00:00;BALIK;DIL;KG;400;1100
18.05.2021 00:00;BALIK;YENGE« (DEN›Z);KG;250;250
18.05.2021 00:00;BALIK;KEFAL (DEN›Z);KG;417;350
18.05.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;667;1167
18.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;30;200
18.05.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;50;500
18.05.2021 00:00;BALIK;TEK›R(DEN›Z);KG;150;500
18.05.2021 00:00;BALIK;LEVREK (DEN›Z);KG;1000;1200
18.05.2021 00:00;BALIK;FANGRI (DEN›Z);KG;1700;1700
18.05.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;150;600
18.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;40;140
18.05.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;125;3333
18.05.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;820;950
18.05.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;2083;450
18.05.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;1200;2000
18.05.2021 00:00;BALIK;M›DYE DONUK;KG;250;250
18.05.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;250;300
18.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;1667
18.05.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;100;550
18.05.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;130;700
18.05.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;1000
18.05.2021 00:00;BALIK;FENER (DEN›Z);KG;70;400
18.05.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;170;200
18.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;310;500
18.05.2021 00:00;BALIK;BARBUN(KAYA);KG;1100;1800
18.05.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;60;150
18.05.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;80;180
18.05.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1000;1800
18.05.2021 00:00;BALIK;AKYA (DEN›Z);KG;200;400
18.05.2021 00:00;›THAL (DONUK);DONUK TOMB›K;KG;70;70
18.05.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;200;400
18.05.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;200;200
19.05.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;833;200
19.05.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;792;500
19.05.2021 00:00;BALIK;TURNA (DEN›Z);KG;100;600
19.05.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;800;1200
19.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;70;70
19.05.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;140;300
19.05.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;1200;1500
19.05.2021 00:00;BALIK;LEVREK (DEN›Z);KG;800;1000
19.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;330;550
19.05.2021 00:00;BALIK;KEFAL (DEN›Z);KG;50;400
19.05.2021 00:00;BALIK;MELANUR (DEN›Z);KG;120;250
19.05.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;30;60
19.05.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1200;1400
19.05.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;820;820
19.05.2021 00:00;TATLI SU;SOMON ( TATLI );KG;300;650
19.05.2021 00:00;TATLI SU;SAZAN ( TATLI );KG;130;130
19.05.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;180;200
19.05.2021 00:00;BALIK;USKUMRU (DEN›Z);KG;150;450
19.05.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;40;600
19.05.2021 00:00;BALIK;HAMSI (DEN›Z);KG;1083;2083
19.05.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;120;230
19.05.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;40;80
19.05.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;1250;1800
19.05.2021 00:00;BALIK;DIL;KG;300;1000
19.05.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1500
19.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;100;150
19.05.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1000;1700
19.05.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;500;800
19.05.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;750
19.05.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;210;210
19.05.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;500;500
19.05.2021 00:00;BALIK;HANOS ( DEN›Z );KG;30;30
19.05.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1700;1800
19.05.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;50;550
19.05.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;120;600
19.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;125
19.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;2083
19.05.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;300;400
19.05.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;50;800
19.05.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;2500;3500
19.05.2021 00:00;BALIK;DONUK SARDALYA;KG;833;833
19.05.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;140;800
19.05.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;250;250
19.05.2021 00:00;BALIK;BARBUN (TEK›R);KG;110;700
19.05.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;600;1200
19.05.2021 00:00;BALIK;FENER (DEN›Z);KG;300;400
19.05.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;75
19.05.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;417;250
19.05.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;1000;1000
19.05.2021 00:00;BALIK;BARBUN(KAYA);KG;1000;2000
19.05.2021 00:00;BALIK;«IPURA (DEN›Z);KG;500;1000
19.05.2021 00:00;BALIK;KAM›T(DEN›Z);KG;792;1417
20.05.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;200;500
20.05.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;120;160
20.05.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;600;600
20.05.2021 00:00;BALIK;P›S› ( DEN›Z );KG;750;800
20.05.2021 00:00;TATLI SU;SOMON ( TATLI );KG;650;700
20.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;30;150
20.05.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;417;2083
20.05.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;90;500
20.05.2021 00:00;BALIK;FENER (DEN›Z);KG;50;500
20.05.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;30;1000
20.05.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;700;1700
20.05.2021 00:00;BALIK;BARBUN(KAYA);KG;1000;1000
20.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;333;250
20.05.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;900;1500
20.05.2021 00:00;BALIK;TEK›R (DONUK);KG;2333;250
20.05.2021 00:00;BALIK;ORFOZ (DEN›Z);KG;1000;1000
20.05.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;80;80
20.05.2021 00:00;BALIK;KUPEZ (DONUK);KG;833;100
20.05.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;600;1500
20.05.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;90;180
20.05.2021 00:00;BALIK;L‹FER(›R› BOY);KG;700;1200
20.05.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;150;500
20.05.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;1100;1100
20.05.2021 00:00;BALIK;AKYA (DEN›Z);KG;300;350
20.05.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;20;140
20.05.2021 00:00;BALIK;TEK›R(DEN›Z);KG;250;250
20.05.2021 00:00;BALIK;BARBUN(DONUK);KG;1000;1000
20.05.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;1167;2083
20.05.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;100;100
20.05.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;120;700
20.05.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;1900;3500
20.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;300;500
20.05.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;600;600
20.05.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;600;800
20.05.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;900
20.05.2021 00:00;›THAL (DONUK);DONUK TOMB›K;KG;60;60
20.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;20;30
20.05.2021 00:00;BALIK;TURNA (DEN›Z);KG;200;700
20.05.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;50;50
20.05.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;240;240
20.05.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1500
20.05.2021 00:00;BALIK;DONUK SARDALYA;KG;833;125
20.05.2021 00:00;BALIK;KEFAL (DEN›Z);KG;50;500
20.05.2021 00:00;BALIK;MELANUR (DEN›Z);KG;120;500
20.05.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;833;240
20.05.2021 00:00;BALIK;YABAN› KALAMAR;KG;80;80
20.05.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1000;1500
20.05.2021 00:00;BALIK;YENGE« (DEN›Z);KG;50;50
20.05.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;250;300
20.05.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;900;950
20.05.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;240;800
20.05.2021 00:00;BALIK;KOLYOZ (DONUK);KG;1083;1083
20.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;333;1833
20.05.2021 00:00;BALIK;DONUK HAMS›;KG;125;1333
20.05.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;150;500
20.05.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;100;300
20.05.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;170;300
20.05.2021 00:00;BALIK;BARBUN (TEK›R);KG;180;550
20.05.2021 00:00;BALIK;TRAN«A (DEN›Z);KG;1500;1500
20.05.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;40;40
20.05.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;667;1667
20.05.2021 00:00;BALIK;HANOS ( DEN›Z );KG;40;40
20.05.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;70;80
20.05.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;300;300
20.05.2021 00:00;BALIK;LEVREK (DEN›Z);KG;350;1200
20.05.2021 00:00;BALIK;ISTAVR›T (DONUK);KG;100;100
20.05.2021 00:00;BALIK;HAMSI (DEN›Z);KG;583;250
20.05.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;100;100
20.05.2021 00:00;BALIK;«IPURA (DEN›Z);KG;800;1000
20.05.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;1300;2500
20.05.2021 00:00;BALIK;DIL;KG;500;900
20.05.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;30;60
21.05.2021 00:00;BALIK;BARBUN (TEK›R);KG;180;530
21.05.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;1000;1400
21.05.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;150;700
21.05.2021 00:00;TATLI SU;SOMON ( TATLI );KG;630;650
21.05.2021 00:00;BALIK;YABAN› KALAMAR;KG;1100;1100
21.05.2021 00:00;BALIK;«IPURA (DEN›Z);KG;600;2300
21.05.2021 00:00;BALIK;KEFAL (DEN›Z);KG;417;350
21.05.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;120;1200
21.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;50;50
21.05.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;600;900
21.05.2021 00:00;BALIK;AKYA (DEN›Z);KG;100;750
21.05.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1200;1700
21.05.2021 00:00;BALIK;DIL;KG;400;1200
21.05.2021 00:00;BALIK;TURNA (DEN›Z);KG;500;700
21.05.2021 00:00;BALIK;TEK›R(DEN›Z);KG;70;70
21.05.2021 00:00;BALIK;KAM›T(DEN›Z);KG;1083;1083
21.05.2021 00:00;BALIK;S‹BYE (DEN›Z);KG;300;300
21.05.2021 00:00;BALIK;B‹LB‹L (DEN›Z );KG;100;120
21.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;240;400
21.05.2021 00:00;BALIK;LEVREK (DEN›Z);KG;700;900
21.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;50;150
21.05.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;600;2700
21.05.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;100;1667
21.05.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;125;3333
21.05.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;80;100
21.05.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1700
21.05.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;300;600
21.05.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;40;90
21.05.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;400;1000
21.05.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;800;1200
21.05.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;950;950
21.05.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;50;400
21.05.2021 00:00;BALIK;MEZG›T (DEN›Z);KG;60;60
21.05.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;220;600
21.05.2021 00:00;BALIK;ZARGANA (DEN›Z);KG;150;600
21.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;167;250
21.05.2021 00:00;BALIK;YAZILIORKINOS(DEN›Z);KG;50;60
21.05.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1700
21.05.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1000;1400
21.05.2021 00:00;BALIK;SOKKAN(DEN›Z);KG;300;300
21.05.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;350;650
21.05.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;70;100
21.05.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;10;60
21.05.2021 00:00;BALIK;MELANUR (DEN›Z);KG;70;220
21.05.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;833;2833
21.05.2021 00:00;BALIK;›STAKOZ (DEN›Z);KG;2000;3500
21.05.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;85;500
21.05.2021 00:00;BALIK;HAMSI (DEN›Z);KG;417;2083
21.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;25;300
21.05.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;900
21.05.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;100;500
21.05.2021 00:00;BALIK;BARBUN(KAYA);KG;1000;1500
22.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;230;350
22.05.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;70;70
22.05.2021 00:00;BALIK;KOFANA ( DEN›Z );KG;700;800
22.05.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;450;450
22.05.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;800;800
22.05.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;800;2300
22.05.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;125;400
22.05.2021 00:00;BALIK;MELANUR (DEN›Z);KG;200;250
22.05.2021 00:00;BALIK;BARBUN (TEK›R);KG;150;1800
22.05.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;350;700
22.05.2021 00:00;BALIK;LEVREK (DEN›Z);KG;500;500
22.05.2021 00:00;BALIK;«IPURA (DEN›Z);KG;750;1000
22.05.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;125;1333
22.05.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;580;700
22.05.2021 00:00;BALIK;KEFAL (DEN›Z);KG;833;300
22.05.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;400;450
22.05.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;250;250
22.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;2083
22.05.2021 00:00;BALIK;L‹FER(›R› BOY);KG;750;1000
22.05.2021 00:00;BALIK;AKYA (DEN›Z);KG;350;600
22.05.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;600;600
22.05.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;583;1917
22.05.2021 00:00;BALIK;DONUK HAMS›;KG;100;100
22.05.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1500;1600
22.05.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;600;600
22.05.2021 00:00;BALIK;KIRLANGI« (DEN›Z);KG;250;250
22.05.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;320;390
22.05.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1200;1200
22.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;25;75
22.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;30;80
22.05.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;10;30
22.05.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;100;800
22.05.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;150;150
22.05.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;260;450
22.05.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;833;833
22.05.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;1900
22.05.2021 00:00;TATLI SU;SOMON ( TATLI );KG;300;650
22.05.2021 00:00;BALIK;KAM›T(DEN›Z);KG;583;583
22.05.2021 00:00;BALIK;EﬁK›NA(DEN›Z);KG;250;250
22.05.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;560;920
22.05.2021 00:00;BALIK;HAMSI (DEN›Z);KG;2083;2083
22.05.2021 00:00;BALIK;DIL;KG;400;1300
22.05.2021 00:00;BALIK;P›S› ( DEN›Z );KG;300;800
22.05.2021 00:00;BALIK;KALKAN (DEN›Z);KG;700;1200
22.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;90;200
23.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;260;500
23.05.2021 00:00;BALIK;AHTOPOT (DEN›Z);KG;550;900
23.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;167;75
23.05.2021 00:00;BALIK;KAR›DES (DEN›Z);KG;1200;2500
23.05.2021 00:00;BALIK;FENER (DEN›Z);KG;350;500
23.05.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;60;500
23.05.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;50;70
23.05.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;833;1667
23.05.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;400;400
23.05.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;50;75
23.05.2021 00:00;BALIK;DIL;KG;300;700
23.05.2021 00:00;BALIK;KAM›T(DEN›Z);KG;417;417
23.05.2021 00:00;BALIK;L‹FER (K‹«‹K );KG;250;350
23.05.2021 00:00;BALIK;YABAN› KALAMAR;KG;100;1200
23.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;90;200
23.05.2021 00:00;BALIK;HAMSI (DEN›Z);KG;100;2083
23.05.2021 00:00;BALIK;MERCAN (B‹Y‹KBOY);KG;100;500
23.05.2021 00:00;BALIK;PEYGAMBER (DEN›Z);KG;200;600
23.05.2021 00:00;BALIK;BARBUN (TEK›R);KG;200;800
23.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;40;75
23.05.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;100;500
23.05.2021 00:00;BALIK;LAHOZ (DEN›Z);KG;1000;1000
23.05.2021 00:00;BALIK;BAKALYAR(B‹Y‹KBOY);KG;400;400
23.05.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;340;520
23.05.2021 00:00;BALIK;FANGRI (DEN›Z);KG;600;1000
23.05.2021 00:00;BALIK;AKYA (DEN›Z);KG;600;700
23.05.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;25;250
23.05.2021 00:00;BALIK;KALAMAR (DEN›Z);KG;1000;1200
23.05.2021 00:00;K‹LT‹R;«›PURA ( K‹LT‹R );KG;320;420
23.05.2021 00:00;BALIK;S›NAR›T (DEN›Z);KG;1200;1200
23.05.2021 00:00;BALIK;L‹FER ( DEN›Z);KG;500;1500
23.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;417;833
23.05.2021 00:00;BALIK;›STAVR›T(SARI KANAT);KG;833;500
23.05.2021 00:00;BALIK;DONUK HAMS›;KG;292;667
23.05.2021 00:00;BALIK;EﬁK›NA(DEN›Z);KG;300;300
23.05.2021 00:00;BALIK;ISTAVRIT (DEN›Z);KG;50;50
23.05.2021 00:00;TATLI SU;SOMON ( TATLI );KG;320;900
23.05.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;417;2917
23.05.2021 00:00;BALIK;«IPURA (DEN›Z);KG;200;800
23.05.2021 00:00;BALIK;KEFAL (DEN›Z);KG;417;400
23.05.2021 00:00;BALIK;BARBUN(KAYA);KG;750;1500
23.05.2021 00:00;BALIK;KALKAN (DEN›Z);KG;1000;1500
24.05.2021 00:00;BALIK;ISKORPIT (DEN›Z);KG;400;1000
24.05.2021 00:00;BALIK;MIRMIR (DEN›Z);KG;70;800
24.05.2021 00:00;TATLI SU;ALABALIK ( TATLI );KG;110;350
24.05.2021 00:00;BALIK;SARDALYA (DEN›Z);KG;833;2917
24.05.2021 00:00;BALIK;TIRSI (DEN›Z);KG;25;100
24.05.2021 00:00;BALIK;KUPEZ (DEN›Z);KG;125;250
24.05.2021 00:00;TATLI SU;YILAN ( TATLI );KG;400;400
24.05.2021 00:00;BALIK;KARAG÷Z (DEN›Z);KG;150;500
24.05.2021 00:00;BALIK;KRA«A ( DEN›Z );KG;1917;2083
24.05.2021 00:00;›THAL (DONUK);ITHAL USKUMRU(DONUK);KG;180;180
24.05.2021 00:00;TATLI SU;›THAL SOMON(TATLI);KG;950;950
24.05.2021 00:00;BALIK;K÷PEK (DEN›Z);KG;200;200
24.05.2021 00:00;BALIK;«›M«›M (DEN›Z);KG;130;450
24.05.2021 00:00;BALIK;L›DAK› (DEN›Z);KG;150;600
24.05.2021 00:00;BALIK;GRANYOZ (DEN›Z);KG;250;500
24.05.2021 00:00;BALIK;MERCAN(K‹«‹K BOY);KG;80;80
24.05.2021 00:00;BALIK;SARGOZ(DEN›Z);KG;300;300
24.05.2021 00:00;BALIK;IZMARIT (DEN›Z);KG;20;150
24.05.2021 00:00;BALIK;PALAMUT-TOR›K (DEN›Z;ADET;200;200
24.05.2021 00:00;BALIK;BAKALYARO(K‹«‹KBOY);KG;80;80
24.05.2021 00:00;BALIK;SARPA (DEN›Z);KG;90;200
24.05.2021 00:00;BALIK;LEVREK (DEN›Z);KG;410;1000
24.05.2021 00:00;BALIK;ISPAROZ (DEN›Z);KG;40;40
24.05.2021 00:00;BALIK;MINEKOP (DEN›Z);KG;500;600
24.05.2021 00:00;BALIK;ISTAVR›T (DONUK);KG;1083;1083
24.05.2021 00:00;BALIK;FENER (DEN›Z);KG;150;500
24.05.2021 00:00;BALIK;MELANUR (DEN›Z);KG;170;250
24.05.2021 00:00;K‹LT‹R;LEVREK ( K‹LT‹R );KG;200;750
24.05.2021 00:00;BALIK;«IPURA (DEN›Z);KG;700;1000
24.05.2021 00:00;BALIK;KUPEZ (DONUK);KG;50;1167
24.05.2021 00:00;BALIK;TOMBIK(DEN›Z);KG;100;100
24.05.2021 00:00;BALIK;DIL;KG;400;800
24.05.2021 00:00;BALIK;KEFAL (DEN›Z);KG;25;350
24.05.2021 00:00;BALIK;KOLYOZ (DEN›Z);KG;125;2083
