YIL;AY;YARDIM_TALEBI;CINSIYET;YAS_ARALIGI;BASVURU_ADEDI
2020;2;AKÜLÜ TEKERLEKLİ SANDALYE;BELİRSİZ;25-34;1
2020;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2020;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18-24;1
2020;9;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2020;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;45-54;1
2020;2;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2020;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;18 Altı;1
2020;2;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2020;1;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;35-44;1
2020;3;AKÜLÜ TEKERLEKLİ SANDALYE;BELİRSİZ;18 Altı;1
2020;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2020;1;AKÜLÜ TEKERLEKLİ SANDALYE;BELİRSİZ;65+;1
2020;9;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2020;6;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2020;8;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2020;7;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2020;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2020;2;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;35-44;1
2020;3;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;35-44;1
2020;1;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;45-54;1
2020;3;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;65+;1
2020;6;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;35-44;1
2020;8;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;25-34;1
2020;10;AKÜLÜ TEKERLEKLİ SANDALYE;KADIN;55-64;1
2020;1;AKÜLÜ TEKERLEKLİ SANDALYE;ERKEK;55-64;1
2020;9;ALIŞVERİŞ DESTEĞİ;BELİRSİZ;55-64;1
2020;10;ALIŞVERİŞ DESTEĞİ;KADIN;45-54;1
2020;9;ALIŞVERİŞ DESTEĞİ;ERKEK;65+;1
2020;10;ALIŞVERİŞ DESTEĞİ;ERKEK;35-44;2
2020;9;ALIŞVERİŞ DESTEĞİ;KADIN;25-34;4
2020;10;ALIŞVERİŞ DESTEĞİ;KADIN;55-64;1
2020;9;ALIŞVERİŞ DESTEĞİ;ERKEK;35-44;2
2020;9;ALIŞVERİŞ DESTEĞİ;KADIN;45-54;2
2020;9;ALIŞVERİŞ DESTEĞİ;BELİRSİZ;65+;1
2020;9;ALIŞVERİŞ DESTEĞİ;KADIN;35-44;2
2020;9;ALIŞVERİŞ DESTEĞİ;ERKEK;18-24;1
2020;12;ALIŞVERİŞ DESTEĞİ;KADIN;45-54;1
2020;9;ALIŞVERİŞ DESTEĞİ;KADIN;65+;1
2020;10;ALIŞVERİŞ DESTEĞİ;KADIN;25-34;3
2020;3;AŞEVİ;ERKEK;25-34;1
2020;3;AŞEVİ;ERKEK;65+;3
2020;1;AŞEVİ;ERKEK;45-54;5
2020;2;AŞEVİ;ERKEK;65+;6
2020;3;AŞEVİ;KADIN;45-54;1
2020;1;AŞEVİ;ERKEK;65+;6
2020;1;AŞEVİ;ERKEK;55-64;9
2020;3;AŞEVİ;ERKEK;45-54;1
2020;1;AŞEVİ;KADIN;18-24;1
2020;1;AŞEVİ;ERKEK;35-44;4
2020;2;AŞEVİ;KADIN;65+;1
2020;3;AŞEVİ;ERKEK;55-64;3
2020;2;AŞEVİ;ERKEK;45-54;5
2020;2;AŞEVİ;KADIN;45-54;1
2020;1;AŞEVİ;BELİRSİZ;65+;1
2020;2;AŞEVİ;KADIN;55-64;2
2020;1;AŞEVİ;KADIN;35-44;3
2020;2;AŞEVİ;KADIN;25-34;5
2020;2;AŞEVİ;KADIN;35-44;6
2020;1;AŞEVİ;KADIN;25-34;4
2020;2;AŞEVİ;ERKEK;55-64;3
2020;1;AŞEVİ;KADIN;55-64;1
2020;10;BİSİKLET ;KADIN;25-34;1
2020;7;BİSİKLET ;ERKEK;18-24;1
2020;7;BİSİKLET ;KADIN;18-24;1
2020;10;BİSİKLET ;KADIN;35-44;1
2020;4;BİSİKLET ;ERKEK;45-54;1
2020;4;BİSİKLET ;KADIN;35-44;3
2020;2;ÇOCUK İZMİRİM KART;ERKEK;45-54;6
2020;1;ÇOCUK İZMİRİM KART;ERKEK;35-44;16
2020;1;ÇOCUK İZMİRİM KART;ERKEK;55-64;1
2020;6;ÇOCUK İZMİRİM KART;ERKEK;35-44;1
2020;8;ÇOCUK İZMİRİM KART;KADIN;18-24;3
2020;7;ÇOCUK İZMİRİM KART;KADIN;25-34;537
2020;10;ÇOCUK İZMİRİM KART;KADIN;18-24;235
2020;10;ÇOCUK İZMİRİM KART;ERKEK;18-24;16
2020;10;ÇOCUK İZMİRİM KART;KADIN;45-54;23
2020;12;ÇOCUK İZMİRİM KART;KADIN;25-34;21
2020;7;ÇOCUK İZMİRİM KART;ERKEK;35-44;132
2020;12;ÇOCUK İZMİRİM KART;KADIN;35-44;8
2020;7;ÇOCUK İZMİRİM KART;KADIN;18-24;118
2020;6;ÇOCUK İZMİRİM KART;ERKEK;18-24;1
2020;1;ÇOCUK İZMİRİM KART;KADIN;45-54;3
2020;8;ÇOCUK İZMİRİM KART;KADIN;25-34;6
2020;12;ÇOCUK İZMİRİM KART;ERKEK;25-34;7
2020;10;ÇOCUK İZMİRİM KART;KADIN;35-44;362
2020;7;ÇOCUK İZMİRİM KART;ERKEK;45-54;28
2020;2;ÇOCUK İZMİRİM KART;KADIN;35-44;63
2020;3;ÇOCUK İZMİRİM KART;KADIN;35-44;41
2020;9;ÇOCUK İZMİRİM KART;ERKEK;25-34;1
2020;6;ÇOCUK İZMİRİM KART;KADIN;35-44;6
2020;4;ÇOCUK İZMİRİM KART;KADIN;25-34;2
2020;6;ÇOCUK İZMİRİM KART;KADIN;18-24;2
2020;7;ÇOCUK İZMİRİM KART;KADIN;35-44;367
2020;1;ÇOCUK İZMİRİM KART;KADIN;18-24;23
2020;10;ÇOCUK İZMİRİM KART;ERKEK;45-54;27
2020;2;ÇOCUK İZMİRİM KART;ERKEK;65+;1
2020;6;ÇOCUK İZMİRİM KART;KADIN;45-54;2
2020;2;ÇOCUK İZMİRİM KART;KADIN;45-54;6
2020;6;ÇOCUK İZMİRİM KART;ERKEK;25-34;4
2020;6;ÇOCUK İZMİRİM KART;ERKEK;45-54;2
2020;8;ÇOCUK İZMİRİM KART;KADIN;35-44;5
2020;3;ÇOCUK İZMİRİM KART;ERKEK;35-44;11
2020;3;ÇOCUK İZMİRİM KART;ERKEK;25-34;12
2020;3;ÇOCUK İZMİRİM KART;KADIN;45-54;2
2020;2;ÇOCUK İZMİRİM KART;KADIN;25-34;135
2020;7;ÇOCUK İZMİRİM KART;ERKEK;25-34;103
2020;2;ÇOCUK İZMİRİM KART;KADIN;18-24;35
2020;1;ÇOCUK İZMİRİM KART;KADIN;35-44;65
2020;3;ÇOCUK İZMİRİM KART;ERKEK;45-54;2
2020;1;ÇOCUK İZMİRİM KART;ERKEK;18-24;1
2020;11;ÇOCUK İZMİRİM KART;KADIN;18-24;1
2020;7;ÇOCUK İZMİRİM KART;ERKEK;55-64;6
2020;3;ÇOCUK İZMİRİM KART;KADIN;25-34;74
2020;10;ÇOCUK İZMİRİM KART;ERKEK;65+;1
2020;10;ÇOCUK İZMİRİM KART;ERKEK;35-44;133
2020;8;ÇOCUK İZMİRİM KART;ERKEK;18-24;1
2020;9;ÇOCUK İZMİRİM KART;ERKEK;35-44;2
2020;5;ÇOCUK İZMİRİM KART;KADIN;35-44;1
2020;10;ÇOCUK İZMİRİM KART;ERKEK;55-64;2
2020;12;ÇOCUK İZMİRİM KART;KADIN;18-24;9
2020;1;ÇOCUK İZMİRİM KART;ERKEK;45-54;3
2020;7;ÇOCUK İZMİRİM KART;ERKEK;18-24;8
2020;1;ÇOCUK İZMİRİM KART;ERKEK;25-34;18
2020;9;ÇOCUK İZMİRİM KART;KADIN;25-34;8
2020;3;ÇOCUK İZMİRİM KART;ERKEK;18-24;1
2020;8;ÇOCUK İZMİRİM KART;ERKEK;25-34;1
2020;9;ÇOCUK İZMİRİM KART;KADIN;18-24;6
2020;7;ÇOCUK İZMİRİM KART;KADIN;45-54;31
2020;10;ÇOCUK İZMİRİM KART;KADIN;25-34;733
2020;2;ÇOCUK İZMİRİM KART;ERKEK;35-44;16
2020;12;ÇOCUK İZMİRİM KART;ERKEK;35-44;1
2020;2;ÇOCUK İZMİRİM KART;ERKEK;18-24;4
2020;7;ÇOCUK İZMİRİM KART;ERKEK;65+;1
2020;6;ÇOCUK İZMİRİM KART;KADIN;25-34;17
2020;3;ÇOCUK İZMİRİM KART;KADIN;18-24;10
2020;2;ÇOCUK İZMİRİM KART;ERKEK;25-34;26
2020;10;ÇOCUK İZMİRİM KART;ERKEK;25-34;181
2020;1;ÇOCUK İZMİRİM KART;KADIN;25-34;107
2020;9;ÇOCUK İZMİRİM KART;KADIN;35-44;8
2020;10;ÇÖLYAK;KADIN;55-64;1
2020;2;ÇÖLYAK;KADIN;65+;1
2020;1;ÇÖLYAK;ERKEK;25-34;1
2020;6;ÇÖLYAK;KADIN;18-24;3
2020;3;ÇÖLYAK;ERKEK;65+;2
2020;5;ÇÖLYAK;ERKEK;35-44;1
2020;6;ÇÖLYAK;KADIN;35-44;2
2020;8;ÇÖLYAK;ERKEK;18 Altı;3
2020;2;ÇÖLYAK;BELİRSİZ;18-24;1
2020;7;ÇÖLYAK;ERKEK;25-34;1
2020;1;ÇÖLYAK;KADIN;18 Altı;3
2020;8;ÇÖLYAK;KADIN;35-44;4
2020;7;ÇÖLYAK;KADIN;35-44;1
2020;3;ÇÖLYAK;ERKEK;18 Altı;1
2020;11;ÇÖLYAK;KADIN;18 Altı;2
2020;3;ÇÖLYAK;KADIN;35-44;2
2020;1;ÇÖLYAK;KADIN;55-64;2
2020;2;ÇÖLYAK;KADIN;45-54;1
2020;4;ÇÖLYAK;KADIN;45-54;1
2020;1;ÇÖLYAK;KADIN;25-34;2
2020;1;ÇÖLYAK;KADIN;18-24;2
2020;3;ÇÖLYAK;ERKEK;45-54;1
2020;9;ÇÖLYAK;KADIN;45-54;1
2020;4;ÇÖLYAK;KADIN;25-34;1
2020;12;ÇÖLYAK;KADIN;18-24;1
2020;10;ÇÖLYAK;ERKEK;18 Altı;2
2020;1;ÇÖLYAK;BELİRSİZ;35-44;1
2020;2;ÇÖLYAK;ERKEK;35-44;2
2020;9;ÇÖLYAK;ERKEK;45-54;1
2020;6;ÇÖLYAK;ERKEK;25-34;1
2020;10;ÇÖLYAK;KADIN;45-54;1
2020;1;ÇÖLYAK;KADIN;65+;1
2020;2;ÇÖLYAK;KADIN;18 Altı;3
2020;1;ÇÖLYAK;ERKEK;55-64;1
2020;2;ÇÖLYAK;KADIN;55-64;1
2020;1;ÇÖLYAK;BELİRSİZ;25-34;1
2020;3;ÇÖLYAK;ERKEK;18-24;1
2020;1;ÇÖLYAK;KADIN;35-44;4
2020;1;ÇÖLYAK;ERKEK;18 Altı;4
2020;1;ÇÖLYAK;BELİRSİZ;18 Altı;1
2020;1;ÇÖLYAK;BELİRSİZ;65+;1
2020;7;ÇÖLYAK;ERKEK;18 Altı;1
2020;1;ÇÖLYAK;ERKEK;35-44;3
2020;4;ÇÖLYAK;BELİRSİZ;18 Altı;1
2020;7;ÇÖLYAK;KADIN;18 Altı;1
2020;9;ÇÖLYAK;KADIN;35-44;1
2020;10;ÇÖLYAK;KADIN;18 Altı;2
2020;3;ÇÖLYAK;KADIN;18 Altı;5
2020;3;ÇÖLYAK;KADIN;45-54;1
2020;7;ÇÖLYAK;ERKEK;18-24;1
2020;4;ÇÖLYAK;KADIN;18 Altı;1
2020;9;ÇÖLYAK;ERKEK;25-34;1
2020;12;ÇÖLYAK;KADIN;35-44;3
2020;9;ÇÖLYAK;KADIN;18-24;1
2020;5;ÇÖLYAK;ERKEK;18 Altı;1
2020;9;ÇÖLYAK;KADIN;25-34;3
2020;9;ÇÖLYAK;KADIN;18 Altı;2
2020;2;ÇÖLYAK;BELİRSİZ;55-64;2
2020;3;ÇÖLYAK;KADIN;25-34;2
2020;6;ÇÖLYAK;KADIN;18 Altı;1
2020;7;ÇÖLYAK;KADIN;25-34;2
2020;9;ÇÖLYAK;ERKEK;18 Altı;2
2020;12;ÇÖLYAK;ERKEK;18 Altı;2
2020;7;ÇÖLYAK;KADIN;45-54;1
2020;11;ÇÖLYAK;ERKEK;45-54;2
2020;8;ÇÖLYAK;KADIN;18 Altı;2
2020;12;ÇÖLYAK;KADIN;18 Altı;2
2020;12;ÇÖLYAK;ERKEK;35-44;1
2020;2;ÇÖLYAK;BELİRSİZ;35-44;1
2020;3;ÇÖLYAK;ERKEK;35-44;1
2020;4;ÇÖLYAK;KADIN;55-64;1
2020;6;ÇÖLYAK;KADIN;45-54;1
2020;5;ÇÖLYAK;KADIN;65+;1
2020;7;ÇÖLYAK;KADIN;18-24;1
2020;2;ÇÖLYAK;ERKEK;18 Altı;2
2020;3;ÇÖLYAK;BELİRSİZ;18 Altı;1
2020;11;ÇÖLYAK;ERKEK;18 Altı;1
2020;12;ÇÖLYAK;KADIN;25-34;2
2020;3;ÇÖLYAK;BELİRSİZ;25-34;1
2020;2;ÇÖLYAK;ERKEK;25-34;1
2020;6;ÇÖLYAK;ERKEK;65+;1
2020;7;DOĞAL AFET YARDIMI;ERKEK;55-64;4
2020;2;DOĞAL AFET YARDIMI;ERKEK;45-54;3
2020;2;DOĞAL AFET YARDIMI;KADIN;25-34;2
2020;3;DOĞAL AFET YARDIMI;ERKEK;45-54;4
2020;12;DOĞAL AFET YARDIMI;KADIN;25-34;75
2020;11;DOĞAL AFET YARDIMI;ERKEK;18-24;4
2020;5;DOĞAL AFET YARDIMI;ERKEK;55-64;1
2020;12;DOĞAL AFET YARDIMI;ERKEK;45-54;223
2020;3;DOĞAL AFET YARDIMI;ERKEK;65+;3
2020;9;DOĞAL AFET YARDIMI;KADIN;25-34;4
2020;2;DOĞAL AFET YARDIMI;ERKEK;35-44;5
2020;11;DOĞAL AFET YARDIMI;ERKEK;25-34;16
2020;2;DOĞAL AFET YARDIMI;KADIN;35-44;6
2020;2;DOĞAL AFET YARDIMI;KADIN;65+;2
2020;1;DOĞAL AFET YARDIMI;ERKEK;65+;5
2020;6;DOĞAL AFET YARDIMI;ERKEK;45-54;2
2020;11;DOĞAL AFET YARDIMI;KADIN;65+;15
2020;3;DOĞAL AFET YARDIMI;KADIN;25-34;2
2020;9;DOĞAL AFET YARDIMI;KADIN;55-64;3
2020;6;DOĞAL AFET YARDIMI;ERKEK;55-64;3
2020;8;DOĞAL AFET YARDIMI;KADIN;65+;10
2020;9;DOĞAL AFET YARDIMI;BELİRSİZ;55-64;1
2020;7;DOĞAL AFET YARDIMI;ERKEK;25-34;1
2020;8;DOĞAL AFET YARDIMI;KADIN;35-44;3
2020;7;DOĞAL AFET YARDIMI;KADIN;45-54;1
2020;2;DOĞAL AFET YARDIMI;KADIN;55-64;1
2020;7;DOĞAL AFET YARDIMI;ERKEK;45-54;1
2020;3;DOĞAL AFET YARDIMI;KADIN;65+;1
2020;3;DOĞAL AFET YARDIMI;ERKEK;55-64;4
2020;9;DOĞAL AFET YARDIMI;KADIN;65+;3
2020;8;DOĞAL AFET YARDIMI;ERKEK;45-54;25
2020;11;DOĞAL AFET YARDIMI;KADIN;25-34;15
2020;11;DOĞAL AFET YARDIMI;KADIN;35-44;14
2020;10;DOĞAL AFET YARDIMI;KADIN;25-34;4
2020;4;DOĞAL AFET YARDIMI;KADIN;65+;2
2020;12;DOĞAL AFET YARDIMI;ERKEK;18-24;13
2020;10;DOĞAL AFET YARDIMI;ERKEK;55-64;10
2020;12;DOĞAL AFET YARDIMI;ERKEK;65+;208
2020;3;DOĞAL AFET YARDIMI;ERKEK;35-44;7
2020;12;DOĞAL AFET YARDIMI;KADIN;45-54;182
2020;10;DOĞAL AFET YARDIMI;KADIN;35-44;3
2020;5;DOĞAL AFET YARDIMI;BELİRSİZ;35-44;1
2020;5;DOĞAL AFET YARDIMI;BELİRSİZ;25-34;1
2020;11;DOĞAL AFET YARDIMI;KADIN;18-24;1
2020;6;DOĞAL AFET YARDIMI;KADIN;45-54;1
2020;12;DOĞAL AFET YARDIMI;KADIN;55-64;196
2020;12;DOĞAL AFET YARDIMI;ERKEK;55-64;185
2020;4;DOĞAL AFET YARDIMI;ERKEK;65+;1
2020;5;DOĞAL AFET YARDIMI;ERKEK;65+;1
2020;7;DOĞAL AFET YARDIMI;KADIN;35-44;1
2020;8;DOĞAL AFET YARDIMI;KADIN;45-54;10
2020;6;DOĞAL AFET YARDIMI;ERKEK;35-44;7
2020;12;DOĞAL AFET YARDIMI;KADIN;18-24;13
2020;9;DOĞAL AFET YARDIMI;ERKEK;45-54;6
2020;1;DOĞAL AFET YARDIMI;ERKEK;55-64;5
2020;5;DOĞAL AFET YARDIMI;KADIN;18-24;2
2020;11;DOĞAL AFET YARDIMI;ERKEK;35-44;35
2020;11;DOĞAL AFET YARDIMI;ERKEK;55-64;23
2020;7;DOĞAL AFET YARDIMI;ERKEK;35-44;1
2020;9;DOĞAL AFET YARDIMI;KADIN;18-24;1
2020;8;DOĞAL AFET YARDIMI;KADIN;55-64;9
2020;4;DOĞAL AFET YARDIMI;ERKEK;35-44;2
2020;6;DOĞAL AFET YARDIMI;KADIN;25-34;1
2020;1;DOĞAL AFET YARDIMI;ERKEK;35-44;3
2020;9;DOĞAL AFET YARDIMI;KADIN;35-44;5
2020;12;DOĞAL AFET YARDIMI;ERKEK;25-34;105
2020;8;DOĞAL AFET YARDIMI;KADIN;25-34;1
2020;9;DOĞAL AFET YARDIMI;ERKEK;65+;1
2020;8;DOĞAL AFET YARDIMI;ERKEK;55-64;14
2020;1;DOĞAL AFET YARDIMI;KADIN;45-54;5
2020;4;DOĞAL AFET YARDIMI;ERKEK;25-34;1
2020;5;DOĞAL AFET YARDIMI;KADIN;45-54;1
2020;5;DOĞAL AFET YARDIMI;KADIN;55-64;2
2020;1;DOĞAL AFET YARDIMI;KADIN;35-44;4
2020;10;DOĞAL AFET YARDIMI;KADIN;65+;13
2020;9;DOĞAL AFET YARDIMI;BELİRSİZ;65+;1
2020;10;DOĞAL AFET YARDIMI;KADIN;55-64;8
2020;7;DOĞAL AFET YARDIMI;ERKEK;65+;3
2020;5;DOĞAL AFET YARDIMI;KADIN;35-44;4
2020;2;DOĞAL AFET YARDIMI;ERKEK;25-34;2
2020;8;DOĞAL AFET YARDIMI;ERKEK;65+;23
2020;5;DOĞAL AFET YARDIMI;ERKEK;45-54;3
2020;12;DOĞAL AFET YARDIMI;BELİRSİZ;65+;4
2020;1;DOĞAL AFET YARDIMI;ERKEK;25-34;1
2020;12;DOĞAL AFET YARDIMI;ERKEK;35-44;259
2020;12;DOĞAL AFET YARDIMI;KADIN;65+;169
2020;6;DOĞAL AFET YARDIMI;ERKEK;25-34;3
2020;10;DOĞAL AFET YARDIMI;ERKEK;45-54;6
2020;4;DOĞAL AFET YARDIMI;KADIN;35-44;1
2020;9;DOĞAL AFET YARDIMI;ERKEK;18-24;1
2020;6;DOĞAL AFET YARDIMI;ERKEK;65+;1
2020;6;DOĞAL AFET YARDIMI;ERKEK;18-24;1
2020;8;DOĞAL AFET YARDIMI;ERKEK;35-44;7
2020;9;DOĞAL AFET YARDIMI;ERKEK;25-34;6
2020;11;DOĞAL AFET YARDIMI;ERKEK;45-54;25
2020;11;DOĞAL AFET YARDIMI;ERKEK;65+;16
2020;10;DOĞAL AFET YARDIMI;KADIN;45-54;12
2020;6;DOĞAL AFET YARDIMI;KADIN;55-64;3
2020;11;DOĞAL AFET YARDIMI;KADIN;45-54;15
2020;9;DOĞAL AFET YARDIMI;KADIN;45-54;4
2020;2;DOĞAL AFET YARDIMI;ERKEK;65+;2
2020;6;DOĞAL AFET YARDIMI;KADIN;35-44;1
2020;5;DOĞAL AFET YARDIMI;BELİRSİZ;18-24;1
2020;11;DOĞAL AFET YARDIMI;KADIN;55-64;25
2020;12;DOĞAL AFET YARDIMI;KADIN;35-44;161
2020;3;DOĞAL AFET YARDIMI;KADIN;45-54;2
2020;10;DOĞAL AFET YARDIMI;ERKEK;35-44;9
2020;1;DOĞAL AFET YARDIMI;ERKEK;45-54;4
2020;10;DOĞAL AFET YARDIMI;ERKEK;25-34;2
2020;2;DOĞAL AFET YARDIMI;ERKEK;55-64;2
2020;2;DOĞAL AFET YARDIMI;KADIN;45-54;4
2020;1;DOĞAL AFET YARDIMI;KADIN;65+;5
2020;4;DOĞAL AFET YARDIMI;ERKEK;45-54;2
2020;9;DOĞAL AFET YARDIMI;ERKEK;35-44;9
2020;5;DOĞAL AFET YARDIMI;ERKEK;35-44;1
2020;3;DOĞAL AFET YARDIMI;KADIN;55-64;1
2020;9;DOĞAL AFET YARDIMI;ERKEK;55-64;1
2020;3;DOĞAL AFET YARDIMI;KADIN;35-44;4
2020;1;DOĞAL AFET YARDIMI;KADIN;25-34;2
2020;8;DOĞAL AFET YARDIMI;ERKEK;25-34;1
2020;5;DOĞAL AFET YARDIMI;KADIN;25-34;3
2020;10;DOĞAL AFET YARDIMI;ERKEK;65+;6
2020;3;EŞYA YARDIMI;KADIN;35-44;15
2020;3;EŞYA YARDIMI;ERKEK;65+;3
2020;11;EŞYA YARDIMI;KADIN;25-34;1
2020;1;EŞYA YARDIMI;ERKEK;35-44;6
2020;1;EŞYA YARDIMI;KADIN;45-54;6
2020;7;EŞYA YARDIMI;KADIN;65+;2
2020;3;EŞYA YARDIMI;KADIN;65+;3
2020;8;EŞYA YARDIMI;ERKEK;35-44;6
2020;7;EŞYA YARDIMI;ERKEK;65+;1
2020;5;EŞYA YARDIMI;BELİRSİZ;35-44;1
2020;8;EŞYA YARDIMI;KADIN;18-24;1
2020;1;EŞYA YARDIMI;KADIN;18-24;2
2020;6;EŞYA YARDIMI;ERKEK;65+;2
2020;9;EŞYA YARDIMI;ERKEK;55-64;4
2020;12;EŞYA YARDIMI;KADIN;65+;2
2020;10;EŞYA YARDIMI;ERKEK;65+;2
2020;8;EŞYA YARDIMI;ERKEK;55-64;3
2020;5;EŞYA YARDIMI;KADIN;25-34;5
2020;7;EŞYA YARDIMI;KADIN;45-54;7
2020;2;EŞYA YARDIMI;BELİRSİZ;65+;1
2020;8;EŞYA YARDIMI;KADIN;35-44;9
2020;2;EŞYA YARDIMI;ERKEK;35-44;3
2020;7;EŞYA YARDIMI;KADIN;18-24;1
2020;9;EŞYA YARDIMI;KADIN;35-44;24
2020;9;EŞYA YARDIMI;KADIN;25-34;13
2020;7;EŞYA YARDIMI;KADIN;35-44;13
2020;2;EŞYA YARDIMI;KADIN;35-44;7
2020;1;EŞYA YARDIMI;KADIN;55-64;2
2020;12;EŞYA YARDIMI;KADIN;18-24;3
2020;6;EŞYA YARDIMI;KADIN;18-24;1
2020;3;EŞYA YARDIMI;ERKEK;18-24;1
2020;3;EŞYA YARDIMI;KADIN;45-54;5
2020;9;EŞYA YARDIMI;ERKEK;65+;4
2020;1;EŞYA YARDIMI;ERKEK;65+;5
2020;8;EŞYA YARDIMI;ERKEK;65+;4
2020;5;EŞYA YARDIMI;BELİRSİZ;25-34;1
2020;10;EŞYA YARDIMI;ERKEK;35-44;9
2020;10;EŞYA YARDIMI;ERKEK;55-64;3
2020;9;EŞYA YARDIMI;KADIN;55-64;5
2020;11;EŞYA YARDIMI;ERKEK;65+;1
2020;12;EŞYA YARDIMI;ERKEK;45-54;5
2020;3;EŞYA YARDIMI;KADIN;18-24;1
2020;12;EŞYA YARDIMI;ERKEK;35-44;3
2020;6;EŞYA YARDIMI;ERKEK;55-64;1
2020;9;EŞYA YARDIMI;ERKEK;25-34;9
2020;2;EŞYA YARDIMI;KADIN;45-54;8
2020;8;EŞYA YARDIMI;KADIN;25-34;8
2020;11;EŞYA YARDIMI;KADIN;35-44;1
2020;2;EŞYA YARDIMI;ERKEK;25-34;1
2020;12;EŞYA YARDIMI;ERKEK;55-64;3
2020;8;EŞYA YARDIMI;KADIN;65+;2
2020;10;EŞYA YARDIMI;KADIN;65+;1
2020;5;EŞYA YARDIMI;KADIN;55-64;1
2020;3;EŞYA YARDIMI;ERKEK;45-54;3
2020;8;EŞYA YARDIMI;ERKEK;45-54;7
2020;12;EŞYA YARDIMI;KADIN;45-54;6
2020;7;EŞYA YARDIMI;ERKEK;55-64;8
2020;9;EŞYA YARDIMI;ERKEK;35-44;11
2020;10;EŞYA YARDIMI;KADIN;55-64;3
2020;7;EŞYA YARDIMI;KADIN;55-64;2
2020;8;EŞYA YARDIMI;KADIN;45-54;7
2020;9;EŞYA YARDIMI;ERKEK;45-54;7
2020;2;EŞYA YARDIMI;KADIN;65+;5
2020;1;EŞYA YARDIMI;BELİRSİZ;65+;1
2020;7;EŞYA YARDIMI;ERKEK;45-54;3
2020;11;EŞYA YARDIMI;ERKEK;45-54;2
2020;8;EŞYA YARDIMI;ERKEK;25-34;2
2020;10;EŞYA YARDIMI;KADIN;45-54;8
2020;1;EŞYA YARDIMI;KADIN;35-44;9
2020;2;EŞYA YARDIMI;ERKEK;45-54;3
2020;3;EŞYA YARDIMI;KADIN;25-34;7
2020;3;EŞYA YARDIMI;KADIN;55-64;7
2020;3;EŞYA YARDIMI;ERKEK;35-44;3
2020;1;EŞYA YARDIMI;BELİRSİZ;55-64;1
2020;2;EŞYA YARDIMI;KADIN;18-24;1
2020;9;EŞYA YARDIMI;BELİRSİZ;65+;1
2020;10;EŞYA YARDIMI;KADIN;25-34;17
2020;12;EŞYA YARDIMI;KADIN;35-44;8
2020;3;EŞYA YARDIMI;BELİRSİZ;35-44;1
2020;9;EŞYA YARDIMI;BELİRSİZ;55-64;1
2020;5;EŞYA YARDIMI;ERKEK;35-44;1
2020;4;EŞYA YARDIMI;ERKEK;45-54;1
2020;9;EŞYA YARDIMI;KADIN;45-54;13
2020;9;EŞYA YARDIMI;KADIN;65+;7
2020;7;EŞYA YARDIMI;ERKEK;35-44;5
2020;12;EŞYA YARDIMI;KADIN;25-34;6
2020;1;EŞYA YARDIMI;ERKEK;45-54;9
2020;11;EŞYA YARDIMI;KADIN;55-64;3
2020;1;EŞYA YARDIMI;KADIN;25-34;13
2020;11;EŞYA YARDIMI;KADIN;45-54;2
2020;1;EŞYA YARDIMI;KADIN;65+;6
2020;2;EŞYA YARDIMI;KADIN;25-34;6
2020;8;EŞYA YARDIMI;KADIN;55-64;6
2020;3;EŞYA YARDIMI;ERKEK;25-34;3
2020;10;EŞYA YARDIMI;ERKEK;45-54;6
2020;7;EŞYA YARDIMI;ERKEK;25-34;2
2020;11;EŞYA YARDIMI;ERKEK;55-64;1
2020;10;EŞYA YARDIMI;KADIN;35-44;13
2020;5;EŞYA YARDIMI;BELİRSİZ;18-24;1
2020;10;EŞYA YARDIMI;ERKEK;18-24;2
2020;1;EŞYA YARDIMI;ERKEK;55-64;4
2020;10;EŞYA YARDIMI;ERKEK;25-34;3
2020;1;EŞYA YARDIMI;BELİRSİZ;35-44;1
2020;2;EŞYA YARDIMI;ERKEK;55-64;1
2020;5;EŞYA YARDIMI;KADIN;18-24;1
2020;9;EŞYA YARDIMI;ERKEK;18-24;1
2020;10;EŞYA YARDIMI;KADIN;18-24;2
2020;5;EŞYA YARDIMI;KADIN;35-44;3
